EventOnScroll,MSecForDownArrow,TimeOnVScroll,relevant,NumOfPageUp,TimeOnMouse,NumOfPageDown,ClickOnWindow,log_id,serverTimeVisit,MSecForPageUp,MSecForUpArrow,NumOfUpArrow,classes,MSecForPageDown,RSS_ID,readability,TimeOnHScroll,novelty,user_like,DOC_ID,TimeOnPage,TimeVisit,user_id,NumOfDownArrow,authority
0,0,0,1,0,891,0,1,7486,5/5/04 22:37,0,0,0,|difficult to understand,0,146,0,0,1,1,106748,2296,5/5/04 22:37,83,0,0
0,0,0,1,0,952,0,1,7487,5/5/04 22:37,0,0,0,|russia,0,8023,0,0,1,1,300590,3843,5/5/04 22:37,83,0,0
0,0,0,1,0,219,0,0,7488,5/5/04 22:37,0,0,0,|russia,0,310,0,0,1,1,301421,1688,5/5/04 22:37,83,0,0
0,0,0,2,0,655,0,0,7490,5/5/04 22:38,0,0,0,|canada,0,8202,0,0,2,2,302068,9016,5/5/04 22:38,83,0,0
0,0,0,1,0,344,0,0,7491,5/5/04 22:39,0,0,0,,0,310,0,0,1,1,301318,1265,5/5/04 22:39,83,0,0
1,0,0,4,0,609,0,0,7492,5/5/04 22:39,0,0,0,|UK,0,8155,1,0,4,3,302412,11828,5/5/04 22:39,83,0,1
0,0,0,1,0,422,0,0,7497,5/5/04 22:45,0,0,0,|politics,0,8208,0,0,1,1,302201,9781,5/5/04 22:45,83,0,0
1,0,0,1,0,499,0,0,7499,5/5/04 22:46,0,0,0,|politics,0,8156,0,0,1,1,302385,4860,5/5/04 22:46,83,0,0
0,0,0,1,0,219,0,0,7500,5/5/04 22:46,0,0,0,|politics,0,8208,0,0,1,1,302197,2218,5/5/04 22:46,83,0,0
1,0,0,4,0,1094,0,0,7503,5/5/04 22:46,0,0,0,|international|technology,0,8155,1,0,4,4,302411,6375,5/5/04 22:46,83,0,1
0,0,0,1,0,765,0,0,7504,5/5/04 22:47,0,0,0,|jobs,0,435,0,0,1,1,301859,2890,5/5/04 22:47,83,0,0
1,0,0,4,0,813,0,0,7508,5/5/04 22:49,0,0,0,|usa,0,14,1,0,4,4,302802,7047,5/5/04 22:49,83,0,1
0,0,0,4,0,860,0,0,7509,5/5/04 22:50,0,0,0,|usa|iraq,0,14,1,0,4,4,302812,4985,5/5/04 22:50,83,0,1
1,0,0,4,0,281,0,0,7510,5/5/04 22:50,0,0,0,|technology,0,14,1,0,4,4,302811,29953,5/5/04 22:50,83,0,1
0,0,0,4,0,0,0,0,7512,5/5/04 22:51,0,0,0,|international,0,14,1,0,5,4,302798,1671,5/5/04 22:51,83,0,1
0,0,0,5,0,390,0,1,7513,5/5/04 22:52,0,0,0,|usa|iraq|politics,0,3,1,0,5,5,302686,15126,5/5/04 22:52,83,0,1
1,0,0,4,0,939,0,0,7514,5/5/04 22:53,0,0,0,|europe,0,3,1,0,4,4,302689,14203,5/5/04 22:53,83,0,1
0,0,0,5,0,453,0,0,7515,5/5/04 22:54,0,0,0,|international,0,3,1,0,5,5,302691,28875,5/5/04 22:54,83,0,1
1,0,0,5,0,453,0,0,7518,5/5/04 22:54,0,0,0,|canada,0,3,1,0,5,5,302692,12500,5/5/04 22:54,83,0,1
1,0,0,5,0,688,0,0,7520,5/5/04 22:56,0,0,0,|iraq|india,0,3,1,0,5,5,302662,70062,5/5/04 22:56,83,0,1
1,0,0,4,0,452,0,0,7524,5/5/04 22:56,0,0,0,|terrorism|economy,0,3,1,0,4,4,302659,12078,5/5/04 22:56,83,0,1
0,0,0,4,0,0,0,0,7526,5/5/04 22:57,0,0,0,|iraq,0,3,1,0,4,4,302658,735,5/5/04 22:57,83,0,1
0,0,0,3,0,343,0,0,7527,5/5/04 22:57,0,0,0,|international|politics,0,3,1,0,3,3,302660,7983,5/5/04 22:57,83,0,1
1,0,0,4,0,390,0,0,7528,5/5/04 22:58,0,0,0,|terrorism|international|politics,0,3,1,0,4,4,301355,17703,5/5/04 22:58,83,0,1
0,0,0,4,0,922,0,0,7530,5/5/04 22:58,0,0,0,|canada,0,3,1,0,3,4,301353,6344,5/5/04 22:58,83,0,1
0,0,0,5,0,297,0,0,7534,5/5/04 22:59,0,0,0,|usa|india,0,3,1,0,5,5,300404,20531,5/5/04 22:59,83,0,1
0,0,0,5,0,0,0,0,7537,5/5/04 23:00,0,0,0,|canada,0,3,1,0,5,5,300405,547,5/5/04 23:00,83,0,1
1,0,0,5,0,204,0,0,7538,5/5/04 23:01,0,0,0,|terrorism|europe,0,3,1,0,5,5,301333,6266,5/5/04 23:01,83,0,1
1,0,0,4,0,530,0,0,7542,5/5/04 23:02,0,0,0,|UK|international,0,3,1,0,4,4,300398,29874,5/5/04 23:02,83,0,1
0,0,0,4,0,422,0,0,7544,5/5/04 23:02,0,0,0,|terrorism|europe,0,3,1,0,5,4,300340,22125,5/5/04 23:02,83,0,1
1,0,0,4,0,298,0,0,7547,5/5/04 23:03,0,0,0,|terrorism|international,0,3,1,0,4,4,299791,8531,5/5/04 23:03,83,0,1
1,0,0,5,0,375,0,0,7551,5/5/04 23:05,0,0,0,|europe,0,3,1,0,5,5,292118,103641,5/5/04 23:05,83,0,1
0,0,0,4,0,0,0,0,7554,5/5/04 23:07,0,0,0,|canada,0,3,1,0,4,4,296790,750,5/5/04 23:07,83,0,1
0,0,0,4,0,953,0,0,7556,5/5/04 23:07,0,0,0,|europe,0,3,1,0,4,4,296834,4063,5/5/04 23:07,83,0,1
0,0,0,4,0,407,0,0,7559,5/5/04 23:08,0,0,0,|europe|usa,0,3,1,0,4,4,296607,37015,5/5/04 23:08,83,0,1
0,0,0,4,0,344,0,0,7567,5/5/04 23:11,0,0,0,|canada|iraq,0,8153,1,0,3,4,302936,5812,5/5/04 23:11,83,0,1
0,0,0,4,0,312,0,0,7568,5/5/04 23:12,0,0,0,|india,0,8153,1,0,4,4,297509,17250,5/5/04 23:12,83,0,1
1,0,0,4,0,563,0,1,7571,5/5/04 23:13,0,0,0,|europe,0,8153,1,0,4,4,302404,12938,5/5/04 23:13,83,0,1
0,0,0,3,0,407,0,0,7585,5/5/04 23:19,0,0,0,|interesting news,0,11,1,0,3,3,300471,6640,5/5/04 23:19,83,0,1
1,0,0,5,0,344,0,0,7589,5/5/04 23:21,0,0,0,|technology|interesting news,0,10,1,0,5,5,292909,56797,5/5/04 23:21,83,0,1
0,0,0,1,0,390,0,0,7592,5/5/04 23:22,0,0,0,|default,0,310,0,0,1,1,301421,2062,5/5/04 23:22,83,0,0
0,0,0,1,0,1450,0,0,7595,5/5/04 23:23,0,0,0,|default,0,207,0,0,1,1,301255,4641,5/5/04 23:23,83,0,0
0,0,0,1,0,1204,0,0,7597,5/5/04 23:23,0,0,0,|default,0,8073,0,0,1,2,301708,4469,5/5/04 23:23,83,0,0
0,0,0,1,0,156,0,0,7604,5/5/04 23:26,0,0,0,|default,0,207,0,0,1,1,301256,1297,5/5/04 23:26,83,0,0
0,0,0,1,0,93,0,0,7606,5/5/04 23:26,0,0,0,,0,310,0,0,1,1,301318,1406,5/5/04 23:26,83,0,0
0,0,0,1,0,156,0,0,7607,5/5/04 23:27,0,0,0,|default,0,435,0,0,1,1,301859,2000,5/5/04 23:27,83,0,0
0,0,0,1,0,970,0,1,7608,5/5/04 23:27,0,0,0,|default,0,92,0,0,1,1,70173,2985,5/5/04 23:27,83,0,0
0,0,0,1,0,359,0,0,7609,5/5/04 23:27,0,0,0,|default,0,92,0,0,1,1,70172,938,5/5/04 23:27,83,0,0
0,0,0,5,0,328,0,0,7617,5/5/04 23:32,0,0,0,|india,0,8153,1,0,5,5,297890,2406,5/5/04 23:32,83,0,1
0,0,0,1,0,344,0,0,7624,5/5/04 23:34,0,0,0,|technology,0,8257,0,0,1,1,296762,1343,5/5/04 23:34,83,0,0
0,0,0,1,0,266,0,0,7625,5/5/04 23:34,0,0,0,|india,0,17,0,0,1,1,295480,1547,5/5/04 23:34,83,0,0
0,0,0,4,0,783,0,0,7628,5/5/04 23:35,0,0,0,|india,0,5447,1,0,5,4,200962,5750,5/5/04 23:35,83,0,1
0,0,0,1,0,1641,0,0,7631,5/5/04 23:36,0,0,0,|canada,0,2385,0,0,1,1,202346,20110,5/5/04 23:36,83,0,0
1,0,0,5,0,861,0,0,7633,5/5/04 23:36,0,0,0,|china|india,0,5580,1,0,5,5,242106,7344,5/5/04 23:36,83,0,1
1,0,0,4,0,344,0,0,7635,5/5/04 23:36,0,0,0,|india,0,389,1,0,4,4,193106,15515,5/5/04 23:36,83,0,1
0,0,0,4,0,453,0,1,7636,5/5/04 23:37,0,0,0,|india,0,1265,1,0,5,5,257861,6938,5/5/04 23:37,83,0,1
0,0,0,4,0,0,0,0,7642,5/5/04 23:39,0,0,0,|usa,0,2,1,0,4,4,282480,672,5/5/04 23:39,83,0,1
0,0,0,5,0,734,0,0,7645,5/5/04 23:40,0,0,0,|economy|technology,0,5,1,0,5,5,292619,5374,5/5/04 23:40,83,0,1
1,0,0,5,0,516,0,0,7649,5/5/04 23:41,0,0,0,|usa,0,6,1,0,5,4,292144,24141,5/5/04 23:41,83,0,1
1,0,0,5,0,468,0,0,7651,5/5/04 23:42,0,0,0,|india,0,8153,1,0,5,5,301768,8703,5/5/04 23:42,83,0,1
0,0,0,5,0,280,0,0,7653,5/5/04 23:43,0,0,0,|india,0,1265,1,0,5,5,301623,13468,5/5/04 23:43,83,0,1
0,0,0,5,0,500,0,0,7656,5/5/04 23:44,0,0,0,|health|technology|science,0,8157,1,0,5,5,288389,7141,5/5/04 23:44,83,0,1
0,0,0,1,0,265,0,0,7663,5/5/04 23:50,0,0,0,,0,371,0,0,1,1,301612,1141,5/5/04 23:50,83,0,0
0,0,0,5,0,251,0,0,8002,5/6/04 21:06,0,0,0,|science,0,11,1,0,5,5,304486,6370,5/6/04 21:06,83,0,1
0,0,0,3,0,1241,0,1,8003,5/6/04 21:10,0,0,0,|science,0,11,1,0,4,4,304485,32708,5/6/04 21:10,83,0,1
0,0,0,3,0,461,0,0,8004,5/6/04 21:11,0,0,0,|science,0,11,1,0,4,4,304487,3906,5/6/04 21:11,83,0,1
0,0,0,4,0,0,0,0,8005,5/6/04 21:12,0,0,0,|science,0,11,1,0,5,5,304484,741,5/6/04 21:12,83,0,1
0,0,0,4,0,320,0,0,8006,5/6/04 21:12,0,0,0,|science,0,11,1,0,4,4,303458,3125,5/6/04 21:12,83,0,1
0,0,0,4,0,220,0,0,8007,5/6/04 21:13,0,0,0,|science,0,11,1,0,4,4,303459,5388,5/6/04 21:13,83,0,1
0,0,0,5,0,200,0,0,8008,5/6/04 21:17,0,0,0,|science,0,11,1,0,5,5,303455,252303,5/6/04 21:17,83,0,1
0,0,0,3,0,632,0,0,8018,5/6/04 22:31,0,0,0,|science,0,11,1,0,4,4,303460,8403,5/6/04 22:31,83,0,1
0,0,0,4,0,230,0,0,8061,5/6/04 23:15,0,0,0,|science,0,11,1,0,5,4,303461,51945,5/6/04 23:15,83,0,1
0,0,0,4,0,1071,0,0,8066,5/6/04 23:18,0,0,0,|science,0,11,1,0,3,4,303462,125982,5/6/04 23:18,83,0,1
0,0,0,4,0,130,0,0,8067,5/6/04 23:18,0,0,0,|science,0,11,1,0,3,3,303463,3585,5/6/04 23:18,83,0,1
0,0,0,3,0,301,0,0,8068,5/6/04 23:18,0,0,0,|science,0,11,1,0,3,3,303464,4837,5/6/04 23:18,83,0,1
0,0,0,5,0,0,0,0,8072,5/6/04 23:19,0,0,0,|politics,0,3,1,0,4,4,282497,501,5/6/04 23:19,83,0,1
0,0,0,4,0,230,0,0,8076,5/6/04 23:21,0,0,0,|economy,0,8154,1,0,4,4,303711,51323,5/6/04 23:21,83,0,1
0,0,0,4,0,800,0,0,8078,5/6/04 23:22,0,0,0,|politics,0,2,1,0,4,4,304416,13359,5/6/04 23:22,83,0,1
0,701,0,5,0,581,0,1,8094,5/6/04 23:31,0,991,1,|entertainment,0,2,1,0,5,5,304418,425884,5/6/04 23:31,83,4,1
0,0,0,5,0,480,0,0,8095,5/6/04 23:31,0,0,0,|politics,0,2,1,0,5,5,304414,18096,5/6/04 23:31,83,0,1
0,0,0,5,0,520,0,0,8100,5/6/04 23:34,0,0,0,|usa,0,2,1,0,5,5,304420,27330,5/6/04 23:34,83,0,1
0,0,0,4,0,430,0,0,8101,5/6/04 23:34,0,0,0,|usa,0,2,1,0,4,4,304421,6178,5/6/04 23:34,83,0,1
0,0,0,5,0,510,0,0,8102,5/6/04 23:36,0,0,0,|india,0,3,1,0,5,5,292614,9424,5/6/04 23:36,83,0,1
0,0,0,4,0,791,0,0,8105,5/6/04 23:37,0,0,0,|entertainment,0,13,1,0,4,4,304511,15522,5/6/04 23:37,83,0,1
0,2792,0,5,0,1062,0,1,8122,5/6/04 23:51,0,191,1,|india,0,8202,1,0,5,5,303998,773612,5/6/04 23:51,83,18,1
0,0,0,5,0,990,0,0,8124,5/6/04 23:51,0,0,0,|india|economy,0,16,1,0,5,5,303527,11897,5/6/04 23:51,83,0,1
0,0,0,4,0,1272,0,0,8128,5/6/04 23:57,0,0,0,|canada,0,7,1,0,4,4,303407,59375,5/6/04 23:57,83,0,1
0,0,0,5,0,771,0,0,8131,5/6/04 23:57,0,0,0,|canada,0,8209,1,0,5,5,302246,39707,5/6/04 23:57,83,0,1
0,0,0,5,0,690,0,0,8133,5/6/04 23:58,0,0,0,|canada,0,9,1,0,5,5,300455,21912,5/6/04 23:58,83,0,1
0,0,0,2,0,561,0,0,8134,5/6/04 23:58,0,0,0,|canada,0,16,0,0,2,3,298683,5267,5/6/04 23:58,83,0,0
0,0,0,1,0,820,0,0,8135,5/6/04 23:59,0,0,0,|canada,0,17,0,0,1,2,297437,10144,5/6/04 23:59,83,0,0
0,0,0,5,0,251,0,0,8136,5/6/04 23:59,0,0,0,|canada,0,8275,1,0,5,5,298348,12016,5/6/04 23:59,83,0,1
0,0,0,1,0,141,0,0,8138,5/7/04 0:01,0,0,0,|default,0,92,0,0,1,1,70166,1292,5/7/04 0:01,83,0,0
0,0,0,1,0,100,0,0,8139,5/7/04 0:01,0,0,0,|default,0,92,0,0,1,1,70165,1352,5/7/04 0:01,83,0,0
0,0,0,1,0,522,0,1,8140,5/7/04 0:02,0,0,0,|default,0,146,0,0,1,1,100490,3134,5/7/04 0:02,83,0,0
0,0,0,1,0,311,0,1,8141,5/7/04 0:02,0,0,0,|default,0,146,0,0,1,1,100494,2544,5/7/04 0:02,83,0,0
0,0,0,1,0,452,0,1,8142,5/7/04 0:02,0,0,0,|default,0,146,0,0,1,1,106749,4066,5/7/04 0:02,83,0,0
0,0,0,4,0,510,0,0,8148,5/7/04 0:33,0,0,0,|al quada,0,3,1,0,4,4,303360,7811,5/7/04 0:33,83,0,1
0,0,0,3,0,542,0,0,8149,5/7/04 0:35,0,0,0,|technology,0,5,1,0,3,4,304439,21460,5/7/04 0:35,83,0,1
0,0,0,4,0,1884,0,0,8152,5/7/04 0:41,0,0,0,|technology,0,5,1,0,5,4,304433,382992,5/7/04 0:41,83,0,1
0,0,0,5,0,400,0,0,8153,5/7/04 0:43,0,0,0,|technology,0,5,1,0,5,4,304436,117239,5/7/04 0:43,83,0,1
0,0,0,4,0,321,0,0,8154,5/7/04 0:44,0,0,0,|technology,0,5,1,0,3,4,304435,22552,5/7/04 0:44,83,0,1
0,0,0,4,0,440,0,0,8156,5/7/04 0:45,0,0,0,|technology,0,5,1,0,4,4,304437,25666,5/7/04 0:45,83,0,1
0,0,0,4,0,1212,0,0,8157,5/7/04 0:45,0,0,0,|technology,0,5,1,0,3,4,304438,22303,5/7/04 0:45,83,0,1
0,0,0,5,0,160,0,0,8158,5/7/04 0:47,0,0,0,|iraq|usa,0,8153,1,0,5,4,303738,33588,5/7/04 0:47,83,0,1
0,0,0,5,0,1141,0,0,8159,5/7/04 0:48,0,0,0,|iraq|usa,0,8153,1,0,5,4,303739,13519,5/7/04 0:48,83,0,1
0,0,0,4,0,180,0,0,8160,5/7/04 0:48,0,0,0,|russia,0,8153,1,0,5,4,303743,10896,5/7/04 0:48,83,0,1
0,0,0,1,0,611,0,1,8161,5/7/04 1:00,0,0,0,|default,0,146,0,0,1,1,106748,3135,5/7/04 1:00,83,0,0
0,0,0,4,0,1052,0,0,8162,5/7/04 1:03,0,0,0,|uk,0,8154,1,0,4,4,303716,77581,5/7/04 1:03,83,0,1
0,0,0,5,0,1312,0,0,8164,5/7/04 1:22,0,0,0,|usa,0,8202,1,0,5,5,302074,1026476,5/7/04 1:22,83,0,1
0,0,0,1,0,811,0,0,8165,5/7/04 1:23,0,0,0,|default,0,435,0,0,1,1,301863,3124,5/7/04 1:23,83,0,0
0,0,0,3,0,741,0,0,8166,5/7/04 1:23,0,0,0,|iraq,0,8202,1,0,3,3,302086,6570,5/7/04 1:23,83,0,1
0,0,0,4,0,793,0,0,8167,5/7/04 1:24,0,0,0,|olympics,0,8202,1,0,5,4,302084,43272,5/7/04 1:24,83,0,1
0,0,0,3,0,410,0,0,8169,5/7/04 1:25,0,0,0,|uk,0,8202,1,0,3,3,302085,6710,5/7/04 1:25,83,0,1
0,0,0,1,0,260,0,0,8170,5/7/04 1:25,0,0,0,|default,0,8012,0,0,1,1,302886,4446,5/7/04 1:25,83,0,0
0,0,0,2,0,210,0,0,8171,5/7/04 1:25,0,0,0,|default,0,8012,0,0,2,2,301686,2744,5/7/04 1:25,83,0,0
0,0,0,1,0,240,0,0,8172,5/7/04 1:26,0,0,0,|default,0,8012,0,0,1,1,293745,1482,5/7/04 1:26,83,0,0
0,0,0,1,0,120,0,0,8173,5/7/04 1:26,0,0,0,|default,0,8012,0,0,1,1,292776,1242,5/7/04 1:26,83,0,0
0,0,0,4,0,771,0,0,8176,5/7/04 1:33,0,0,0,|usa,0,12,0,0,3,4,304494,68328,5/7/04 1:33,83,0,1
0,0,0,5,0,240,0,0,8177,5/7/04 1:35,0,0,0,|usa,0,12,1,0,5,4,304495,50082,5/7/04 1:35,83,0,1
0,0,0,5,0,0,0,0,8178,5/7/04 1:35,0,0,0,|usa|canada,0,12,1,0,5,4,304501,471,5/7/04 1:35,83,0,1
0,0,0,1,0,0,0,0,8179,5/7/04 1:37,0,0,0,|china,0,16,0,0,1,1,303524,651,5/7/04 1:37,83,0,0
0,1131,0,5,0,1041,0,0,8180,5/7/04 1:42,0,0,0,|canada,0,16,1,0,5,5,303525,248176,5/7/04 1:42,83,5,1
0,0,0,1,0,411,0,0,8181,5/7/04 1:42,0,0,0,|china,0,16,0,0,1,1,303543,2453,5/7/04 1:42,83,0,0
0,0,0,5,0,0,0,0,8182,5/7/04 1:44,0,0,0,|europe,0,4,1,0,5,5,303375,631,5/7/04 1:44,83,0,1
0,0,0,5,0,1210,0,1,8183,5/7/04 1:46,0,0,0,|usa|canada,0,9,1,0,4,5,304477,56482,5/7/04 1:46,83,0,1
0,0,0,4,0,571,0,0,8184,5/7/04 1:48,0,0,0,|india|usa,0,6,1,0,5,4,275237,10645,5/7/04 1:48,83,0,1
0,0,0,4,0,591,0,0,8185,5/7/04 1:48,0,0,0,|india,0,263,1,0,4,4,279877,6920,5/7/04 1:48,83,0,1
0,0,0,5,0,390,0,0,8186,5/7/04 1:49,0,0,0,|india,0,13,1,0,5,5,253566,3385,5/7/04 1:49,83,0,1
0,0,0,1,0,1472,0,2,8187,5/7/04 1:54,0,0,0,|default,0,310,0,0,1,1,301318,4806,5/7/04 1:54,83,0,0
0,0,0,1,0,300,0,1,8188,5/7/04 1:55,0,0,0,|default,0,146,0,0,1,1,106747,2483,5/7/04 1:55,83,0,0
0,0,0,1,0,551,0,1,8189,5/7/04 1:55,0,0,0,|default,0,146,0,0,1,1,100493,2604,5/7/04 1:55,83,0,0
0,0,0,5,0,862,0,1,8328,5/7/04 19:29,0,0,0,|science,0,11,1,0,5,5,305754,24095,5/7/04 19:29,83,0,1
0,0,0,5,0,442,0,0,8329,5/7/04 19:29,0,0,0,|technology|science,0,11,1,0,5,5,305755,15203,5/7/04 19:29,83,0,1
0,0,0,4,0,181,0,0,8331,5/7/04 19:30,0,0,0,|science,0,11,1,0,4,4,304605,7410,5/7/04 19:30,83,0,1
0,0,0,4,0,360,0,0,8332,5/7/04 19:30,0,0,0,|science,0,11,1,0,5,4,304606,4217,5/7/04 19:30,83,0,1
0,0,0,4,0,872,0,0,8333,5/7/04 19:30,0,0,0,|technology|science,0,11,1,0,4,4,304607,7922,5/7/04 19:30,83,0,1
0,0,0,4,0,0,0,0,8334,5/7/04 19:31,0,0,0,|technology|science,0,11,1,0,4,4,304608,801,5/7/04 19:31,83,0,1
0,0,0,5,0,170,0,0,8335,5/7/04 19:31,0,0,0,|technology|science,0,11,1,0,5,4,304603,4827,5/7/04 19:31,83,0,1
0,0,0,4,0,270,0,0,8336,5/7/04 19:31,0,0,0,|science,0,11,1,0,5,4,304604,2393,5/7/04 19:31,83,0,1
0,0,0,5,0,421,0,0,8337,5/7/04 19:32,0,0,0,|technology|science,0,11,1,0,5,4,288289,6360,5/7/04 19:32,83,0,1
0,0,0,5,0,120,0,0,8338,5/7/04 19:33,0,0,0,|international,0,8150,1,0,5,5,306198,13670,5/7/04 19:33,83,0,1
0,0,0,5,0,201,0,0,8339,5/7/04 19:33,0,0,0,|russia,0,8150,1,0,5,5,306199,4046,5/7/04 19:33,83,0,1
0,0,0,5,0,682,0,0,8340,5/7/04 19:34,0,0,0,|iraq|usa,0,8150,1,0,5,5,306202,4917,5/7/04 19:34,83,0,1
0,0,0,4,0,421,0,0,8341,5/7/04 19:34,0,0,0,|usa,0,8150,1,0,4,4,306200,22993,5/7/04 19:34,83,0,1
0,0,0,5,0,681,0,0,8342,5/7/04 19:34,0,0,0,|iraq|usa,0,8150,1,0,4,4,306201,7971,5/7/04 19:34,83,0,1
0,0,0,1,0,171,0,0,8343,5/7/04 19:35,0,0,0,|technology,0,1265,0,0,1,1,306171,1743,5/7/04 19:35,83,0,0
0,0,0,3,0,432,0,0,8344,5/7/04 19:35,0,0,0,|usa,0,6,1,0,3,4,306057,11926,5/7/04 19:35,83,0,1
0,0,0,4,0,1112,0,0,8345,5/7/04 19:37,0,0,0,|uk,0,8154,1,0,5,4,306190,104600,5/7/04 19:37,83,0,1
0,0,0,1,0,351,0,0,8346,5/7/04 19:37,0,0,0,|default,0,8012,0,0,1,1,297391,2274,5/7/04 19:37,83,0,0
0,0,0,1,0,90,0,0,8347,5/7/04 19:38,0,0,0,|default,0,8012,0,0,1,1,297392,1542,5/7/04 19:38,83,0,0
0,0,0,1,0,610,0,0,8348,5/7/04 19:38,0,0,0,|default,0,8012,0,0,1,1,283986,2904,5/7/04 19:38,83,0,0
0,0,0,4,0,970,0,0,8349,5/7/04 19:38,0,0,0,|default,0,8012,1,0,4,4,283988,18116,5/7/04 19:38,83,0,1
0,0,0,3,0,350,0,0,8350,5/7/04 19:39,0,0,0,|uk,0,8154,1,0,3,3,306184,10165,5/7/04 19:39,83,0,1
0,0,0,4,0,441,0,0,8351,5/7/04 19:39,0,0,0,|uk,0,8154,1,0,4,4,306187,5427,5/7/04 19:39,83,0,1
0,0,0,4,0,481,0,0,8352,5/7/04 19:40,0,0,0,|uk,0,8154,1,0,5,4,305835,79854,5/7/04 19:40,83,0,1
0,0,0,4,0,200,0,0,8353,5/7/04 19:41,0,0,0,|uk,0,8154,1,0,4,4,306188,13930,5/7/04 19:41,83,0,1
0,0,0,5,0,450,0,0,8354,5/7/04 19:41,0,0,0,|usa,0,8172,1,0,5,5,306252,6350,5/7/04 19:41,83,0,1
0,0,0,5,0,780,0,0,8356,5/7/04 19:42,0,0,0,|international|uk,0,8154,1,0,5,5,306186,46918,5/7/04 19:42,83,0,1
0,0,0,5,0,560,0,0,8357,5/7/04 19:44,0,0,0,|international|usa,0,8153,1,0,5,5,302398,35190,5/7/04 19:44,83,0,1
0,0,0,3,0,501,0,0,8358,5/7/04 19:44,0,0,0,|international|europe,0,8150,1,0,5,4,301793,26549,5/7/04 19:44,83,0,1
0,0,0,5,0,0,0,0,8359,5/7/04 19:46,0,0,0,|terrorism,0,15,1,0,4,5,301563,521,5/7/04 19:46,83,0,1
0,0,0,1,0,250,0,0,8360,5/7/04 19:46,0,0,0,|default,0,8012,0,0,1,1,283985,4186,5/7/04 19:46,83,0,0
0,0,0,4,0,180,0,0,8361,5/7/04 19:47,0,0,0,,0,8196,1,0,4,4,304174,4427,5/7/04 19:47,83,0,1
0,0,0,5,0,310,0,0,8362,5/7/04 19:47,0,0,0,|technology|science,0,11,1,0,5,5,302772,5086,5/7/04 19:47,83,0,1
0,0,0,4,0,231,0,0,8364,5/7/04 19:50,0,0,0,|bussiness|technology,0,8285,1,0,4,4,305639,15742,5/7/04 19:50,83,0,1
0,0,0,4,0,150,0,0,8365,5/7/04 19:50,0,0,0,|bussiness|europe,0,8285,1,0,4,4,306012,9995,5/7/04 19:50,83,0,1
0,0,0,5,0,431,0,0,8366,5/7/04 19:52,0,0,0,|economy,0,8278,1,0,5,5,306421,57683,5/7/04 19:52,83,0,1
0,0,0,5,0,140,0,0,8367,5/7/04 19:52,0,0,0,|usa|economy,0,8278,1,0,5,5,305985,5168,5/7/04 19:52,83,0,1
2,0,0,5,0,1188,0,0,8486,5/8/04 0:22,0,0,0,|familar topic|russia,0,8150,1,0,5,5,306199,6734,5/8/04 0:22,83,0,1
0,0,0,5,0,404,0,0,8491,5/8/04 0:30,0,0,0,|familar topic,0,11,1,0,5,5,305755,6140,5/8/04 0:30,83,0,1
0,0,0,1,0,282,0,0,8493,5/8/04 0:31,0,0,0,|default|difficult to understand,0,331,0,0,1,1,209451,1281,5/8/04 0:31,83,0,0
0,0,0,1,0,343,0,0,8494,5/8/04 0:31,0,0,0,|default,0,331,0,0,1,1,209455,1375,5/8/04 0:31,83,0,0
0,0,0,1,0,110,0,0,8495,5/8/04 0:31,0,0,0,|default,0,331,0,0,1,1,209449,1000,5/8/04 0:31,83,0,0
0,0,0,1,0,140,0,0,8496,5/8/04 0:31,0,0,0,|default,0,331,0,0,1,1,209453,984,5/8/04 0:31,83,0,0
0,0,0,1,0,266,0,0,8497,5/8/04 0:32,0,0,0,|default,0,331,0,0,1,1,209457,921,5/8/04 0:32,83,0,0
0,0,0,5,0,0,0,0,8499,5/8/04 0:32,0,0,0,|usa|jobs|economy,0,4,1,0,5,5,306040,672,5/8/04 0:32,83,0,1
0,0,0,1,0,515,0,0,8500,5/8/04 0:33,0,0,0,|default,0,8012,0,0,1,1,302886,2484,5/8/04 0:33,83,0,0
0,0,0,5,0,797,0,0,8501,5/8/04 0:34,0,0,0,|india,0,8153,1,0,5,5,303756,2953,5/8/04 0:34,83,0,1
1,0,0,4,0,407,0,0,8502,5/8/04 0:35,0,0,0,|canada,0,3,1,0,5,5,303368,11937,5/8/04 0:35,83,0,1
1,0,0,5,0,281,0,0,8503,5/8/04 0:36,0,0,0,|technology|science,0,11,1,0,5,5,302772,6406,5/8/04 0:36,83,0,1
1,0,0,5,0,547,0,0,8506,5/8/04 0:39,0,0,0,|technology|india,0,8256,1,0,5,5,302619,41438,5/8/04 0:39,83,0,1
0,0,0,5,0,453,0,0,8509,5/8/04 0:41,0,0,0,|usa,0,3616,1,0,4,5,301666,71704,5/8/04 0:41,83,0,1
0,0,0,1,0,423,0,1,8510,5/8/04 0:41,0,0,0,|default,0,146,0,0,1,1,100493,2375,5/8/04 0:41,83,0,0
0,0,0,1,0,954,0,1,8511,5/8/04 0:41,0,0,0,|default,0,146,0,0,1,1,100490,2031,5/8/04 0:41,83,0,0
0,0,0,4,0,407,0,0,8512,5/8/04 0:42,0,0,0,|usa|international|politics,0,2,1,0,4,4,306014,5186,5/8/04 0:42,83,0,1
